"","season","week","half","even_wk","team","result","win","tie","loss"
"12589",2022,1,"first","odd","New York Giants",1,1,0,0
"12590",2022,1,"first","odd","Jacksonville Jaguars",-6,0,0,1
"12591",2022,1,"first","odd","Denver Broncos",-1,0,0,1
"12592",2022,2,"first","even","Los Angeles Chargers",-3,0,0,1
"12593",2022,2,"first","even","Miami Dolphins",4,1,0,0
"12594",2022,2,"first","even","New York Jets",1,1,0,0
"12595",2022,2,"first","even","Cincinnati Bengals",-3,0,0,1
"12596",2022,2,"first","even","Houston Texans",-7,0,0,1
"12597",2022,2,"first","even","Washington Commanders",-9,0,0,1
"12598",2022,2,"first","even","Chicago Bears",-17,0,0,1
"12599",2022,2,"first","even","Indianapolis Colts",-24,0,0,1
"12600",2022,2,"first","even","Arizona Cardinals",6,1,0,0
"12601",2022,2,"first","even","Atlanta Falcons",-4,0,0,1
"12602",2022,2,"first","even","Tampa Bay Buccaneers",10,1,0,0
"12603",2022,2,"first","even","Carolina Panthers",-3,0,0,1
"12604",2022,2,"first","even","New England Patriots",3,1,0,0
"12605",2022,2,"first","even","Seattle Seahawks",-20,0,0,1
"12606",2022,2,"first","even","Tennessee Titans",-34,0,0,1
"12607",2022,2,"first","even","Minnesota Vikings",-17,0,0,1
"12608",2022,3,"first","odd","Pittsburgh Steelers",-12,0,0,1
"12609",2022,3,"first","odd","Los Angeles Rams",8,1,0,0
"12610",2022,3,"first","odd","New Orleans Saints",-8,0,0,1
"12611",2022,3,"first","odd","Houston Texans",-3,0,0,1
"12612",2022,3,"first","odd","San Francisco 49ers",-1,0,0,1
"12613",2022,3,"first","odd","Kansas City Chiefs",-3,0,0,1
"12614",2022,3,"first","odd","Jacksonville Jaguars",28,1,0,0
"12615",2022,3,"first","odd","Buffalo Bills",-2,0,0,1
"12616",2022,3,"first","odd","Detroit Lions",-4,0,0,1
"12617",2022,3,"first","odd","Baltimore Ravens",11,1,0,0
"12618",2022,3,"first","odd","Cincinnati Bengals",15,1,0,0
"12619",2022,3,"first","odd","Atlanta Falcons",4,1,0,0
"12620",2022,3,"first","odd","Green Bay Packers",2,1,0,0
"12621",2022,3,"first","odd","Las Vegas Raiders",-2,0,0,1
"12622",2022,3,"first","odd","Philadelphia Eagles",16,1,0,0
"12623",2022,3,"first","odd","Dallas Cowboys",7,1,0,0
"12624",2022,4,"first","even","Miami Dolphins",-12,0,0,1
"12625",2022,4,"first","even","Cleveland Browns",-3,0,0,1
"12626",2022,4,"first","even","Buffalo Bills",3,1,0,0
"12627",2022,4,"first","even","Arizona Cardinals",10,1,0,0
"12628",2022,4,"first","even","Washington Commanders",-15,0,0,1
"12629",2022,4,"first","even","Seattle Seahawks",3,1,0,0
"12630",2022,4,"first","even","New England Patriots",-3,0,0,1
"12631",2022,4,"first","even","Los Angeles Chargers",10,1,0,0
"12632",2022,4,"first","even","Tennessee Titans",7,1,0,0
"12633",2022,4,"first","even","Denver Broncos",-9,0,0,1
"12634",2022,4,"first","even","Minnesota Vikings",3,1,0,0
"12635",2022,4,"first","even","Chicago Bears",-8,0,0,1
"12636",2022,4,"first","even","Jacksonville Jaguars",-8,0,0,1
"12637",2022,4,"first","even","New York Jets",4,1,0,0
"12638",2022,4,"first","even","Kansas City Chiefs",10,1,0,0
"12639",2022,4,"first","even","Los Angeles Rams",-15,0,0,1
"12640",2022,5,"first","odd","Indianapolis Colts",3,1,0,0
"12641",2022,5,"first","odd","Philadelphia Eagles",3,1,0,0
"12642",2022,5,"first","odd","Cincinnati Bengals",-2,0,0,1
"12643",2022,5,"first","odd","Pittsburgh Steelers",-35,0,0,1
"12644",2022,5,"first","odd","San Francisco 49ers",22,1,0,0
"12645",2022,5,"first","odd","Los Angeles Chargers",2,1,0,0
"12646",2022,5,"first","odd","New York Giants",5,1,0,0
"12647",2022,5,"first","odd","Houston Texans",7,1,0,0
"12648",2022,5,"first","odd","Dallas Cowboys",12,1,0,0
"12649",2022,5,"first","odd","Chicago Bears",-7,0,0,1
"12650",2022,5,"first","odd","Detroit Lions",-29,0,0,1
"12651",2022,5,"first","odd","Seattle Seahawks",-7,0,0,1
"12652",2022,5,"first","odd","Miami Dolphins",-23,0,0,1
"12653",2022,5,"first","odd","Atlanta Falcons",-6,0,0,1
"12654",2022,5,"first","odd","Tennessee Titans",4,1,0,0
"12655",2022,5,"first","odd","Las Vegas Raiders",-1,0,0,1
"12656",2022,6,"first","even","Washington Commanders",5,1,0,0
"12657",2022,6,"first","even","San Francisco 49ers",-14,0,0,1
"12658",2022,6,"first","even","New England Patriots",23,1,0,0
"12659",2022,6,"first","even","New York Jets",17,1,0,0
"12660",2022,6,"first","even","Jacksonville Jaguars",-7,0,0,1
"12661",2022,6,"first","even","Buffalo Bills",4,1,0,0
"12662",2022,6,"first","even","Carolina Panthers",-14,0,0,1
"12663",2022,6,"first","even","Minnesota Vikings",8,1,0,0
"12664",2022,6,"first","even","Cincinnati Bengals",4,1,0,0
"12665",2022,6,"first","even","Baltimore Ravens",-4,0,0,1
"12666",2022,6,"first","even","Dallas Cowboys",-9,0,0,1
"12667",2022,6,"first","even","Tampa Bay Buccaneers",-2,0,0,1
"12668",2022,6,"first","even","Arizona Cardinals",-10,0,0,1
"12669",2022,6,"first","even","Denver Broncos",-3,0,0,1
"12670",2022,7,"first","odd","New Orleans Saints",-8,0,0,1
"12671",2022,7,"first","odd","Cleveland Browns",-3,0,0,1
"12672",2022,7,"first","odd","Tampa Bay Buccaneers",-18,0,0,1
"12673",2022,7,"first","odd","Atlanta Falcons",-18,0,0,1
"12674",2022,7,"first","odd","Detroit Lions",-18,0,0,1
"12675",2022,7,"first","odd","New York Jets",7,1,0,0
"12676",2022,7,"first","odd","New York Giants",6,1,0,0
"12677",2022,7,"first","odd","Houston Texans",-18,0,0,1
"12678",2022,7,"first","odd","Seattle Seahawks",14,1,0,0
"12679",2022,7,"first","odd","Pittsburgh Steelers",-6,0,0,1
"12680",2022,7,"first","odd","Kansas City Chiefs",21,1,0,0
"12681",2022,7,"first","odd","Indianapolis Colts",-9,0,0,1
"12682",2022,7,"first","odd","Green Bay Packers",-2,0,0,1
"12683",2022,7,"first","odd","Chicago Bears",19,1,0,0
"12684",2022,8,"first","even","Baltimore Ravens",5,1,0,0
"12685",2022,8,"first","even","Carolina Panthers",-3,0,0,1
"12686",2022,8,"first","even","Green Bay Packers",-10,0,0,1
"12687",2022,8,"first","even","Chicago Bears",-20,0,0,1
"12688",2022,8,"first","even","Miami Dolphins",4,1,0,0
"12689",2022,8,"first","even","Tennessee Titans",7,1,0,0
"12690",2022,8,"first","even","Washington Commanders",1,1,0,0
"12691",2022,8,"first","even","Denver Broncos",4,1,0,0
"12692",2022,8,"first","even","San Francisco 49ers",17,1,0,0
"12693",2022,8,"first","even","Arizona Cardinals",-8,0,0,1
"12694",2022,8,"first","even","Las Vegas Raiders",-24,0,0,1
"12695",2022,8,"first","even","New England Patriots",5,1,0,0
"12696",2022,8,"first","even","Pittsburgh Steelers",-22,0,0,1
"12697",2022,8,"first","even","New York Giants",-14,0,0,1
"12698",2022,8,"first","even","Cincinnati Bengals",-19,0,0,1
"12699",2022,9,"first","odd","Philadelphia Eagles",12,1,0,0
"12700",2022,9,"first","odd","Seattle Seahawks",10,1,0,0
"12701",2022,9,"first","odd","Los Angeles Chargers",3,1,0,0
"12702",2022,9,"first","odd","Miami Dolphins",3,1,0,0
"12703",2022,9,"first","odd","Carolina Panthers",-21,0,0,1
"12704",2022,9,"first","odd","Green Bay Packers",-6,0,0,1
"12705",2022,9,"first","odd","Las Vegas Raiders",-7,0,0,1
"12706",2022,9,"first","odd","Tennessee Titans",-3,0,0,1
"12707",2022,9,"first","odd","Indianapolis Colts",-23,0,0,1
"12708",2022,9,"first","odd","Buffalo Bills",-3,0,0,1
"12709",2022,9,"first","odd","Los Angeles Rams",-3,0,0,1
"12710",2022,9,"first","odd","Minnesota Vikings",3,1,0,0
"12711",2022,9,"first","odd","Baltimore Ravens",14,1,0,0
"12712",2022,10,"second","even","Atlanta Falcons",-10,0,0,1
"12713",2022,10,"second","even","Minnesota Vikings",3,1,0,0
"12714",2022,10,"second","even","Detroit Lions",1,1,0,0
"12715",2022,10,"second","even","Dallas Cowboys",-3,0,0,1
"12716",2022,10,"second","even","Jacksonville Jaguars",-10,0,0,1
"12717",2022,10,"second","even","Indianapolis Colts",5,1,0,0
"12718",2022,10,"second","even","Arizona Cardinals",10,1,0,0
"12719",2022,10,"second","even","Cleveland Browns",-22,0,0,1
"12720",2022,10,"second","even","Houston Texans",-8,0,0,1
"12721",2022,10,"second","even","New Orleans Saints",-10,0,0,1
"12722",2022,10,"second","even","Los Angeles Chargers",-6,0,0,1
"12723",2022,10,"second","even","Seattle Seahawks",-5,0,0,1
"12724",2022,10,"second","even","Denver Broncos",-7,0,0,1
"12725",2022,10,"second","even","Washington Commanders",11,1,0,0
"12726",2022,11,"second","odd","Tennessee Titans",10,1,0,0
"12727",2022,11,"second","odd","Chicago Bears",-3,0,0,1
"12728",2022,11,"second","odd","Carolina Panthers",-10,0,0,1
"12729",2022,11,"second","odd","Cleveland Browns",-8,0,0,1
"12730",2022,11,"second","odd","Las Vegas Raiders",6,1,0,0
"12731",2022,11,"second","odd","Washington Commanders",13,1,0,0
"12732",2022,11,"second","odd","Philadelphia Eagles",1,1,0,0
"12733",2022,11,"second","odd","Kansas City Chiefs",3,1,0,0
"12734",2022,11,"second","odd","Dallas Cowboys",37,1,0,0
"12735",2022,11,"second","odd","New York Jets",-7,0,0,1
"12736",2022,11,"second","odd","Los Angeles Rams",-7,0,0,1
"12737",2022,11,"second","odd","Detroit Lions",13,1,0,0
"12738",2022,11,"second","odd","Cincinnati Bengals",7,1,0,0
"12739",2022,11,"second","odd","San Francisco 49ers",28,1,0,0
"12740",2022,12,"second","even","New York Giants",-8,0,0,1
"12741",2022,12,"second","even","Buffalo Bills",3,1,0,0
"12742",2022,12,"second","even","New England Patriots",-7,0,0,1
"12743",2022,12,"second","even","Los Angeles Chargers",1,1,0,0
"12744",2022,12,"second","even","Denver Broncos",-13,0,0,1
"12745",2022,12,"second","even","Tampa Bay Buccaneers",-6,0,0,1
"12746",2022,12,"second","even","Baltimore Ravens",-1,0,0,1
"12747",2022,12,"second","even","Los Angeles Rams",-16,0,0,1
"12748",2022,12,"second","even","Houston Texans",-15,0,0,1
"12749",2022,12,"second","even","Chicago Bears",-21,0,0,1
"12750",2022,12,"second","even","Green Bay Packers",-7,0,0,1
"12751",2022,12,"second","even","New Orleans Saints",-13,0,0,1
"12752",2022,12,"second","even","Las Vegas Raiders",6,1,0,0
"12753",2022,12,"second","even","Cincinnati Bengals",4,1,0,0
"12754",2022,12,"second","even","Atlanta Falcons",-6,0,0,1
"12755",2022,12,"second","even","Pittsburgh Steelers",7,1,0,0
"12756",2022,13,"second","odd","Buffalo Bills",14,1,0,0
"12757",2022,13,"second","odd","Pittsburgh Steelers",3,1,0,0
"12758",2022,13,"second","odd","Denver Broncos",-1,0,0,1
"12759",2022,13,"second","odd","Green Bay Packers",9,1,0,0
"12760",2022,13,"second","odd","Kansas City Chiefs",-3,0,0,1
"12761",2022,13,"second","odd","Indianapolis Colts",-35,0,0,1
"12762",2022,13,"second","odd","Jacksonville Jaguars",-26,0,0,1
"12763",2022,13,"second","odd","Cleveland Browns",13,1,0,0
"12764",2022,13,"second","odd","Los Angeles Chargers",-7,0,0,1
"12765",2022,13,"second","odd","Seattle Seahawks",4,1,0,0
"12766",2022,13,"second","odd","New York Jets",-5,0,0,1
"12767",2022,13,"second","odd","Washington Commanders",0,0,1,0
"12768",2022,13,"second","odd","Tennessee Titans",-25,0,0,1
"12769",2022,13,"second","odd","Miami Dolphins",-16,0,0,1
"12770",2022,13,"second","odd","New Orleans Saints",-1,0,0,1
"12771",2022,14,"second","even","Las Vegas Raiders",-1,0,0,1
"12772",2022,14,"second","even","New York Jets",-8,0,0,1
"12773",2022,14,"second","even","Cleveland Browns",-13,0,0,1
"12774",2022,14,"second","even","Houston Texans",-4,0,0,1
"12775",2022,14,"second","even","Kansas City Chiefs",6,1,0,0
"12776",2022,14,"second","even","Minnesota Vikings",-11,0,0,1
"12777",2022,14,"second","even","Miami Dolphins",-6,0,0,1
"12778",2022,14,"second","even","Philadelphia Eagles",26,1,0,0
"12779",2022,14,"second","even","Baltimore Ravens",2,1,0,0
"12780",2022,14,"second","even","Tampa Bay Buccaneers",-28,0,0,1
"12781",2022,14,"second","even","Carolina Panthers",6,1,0,0
"12782",2022,14,"second","even","Jacksonville Jaguars",14,1,0,0
"12783",2022,14,"second","even","New England Patriots",14,1,0,0
"12784",2022,15,"second","odd","San Francisco 49ers",8,1,0,0
"12785",2022,15,"second","odd","Miami Dolphins",-3,0,0,1
"12786",2022,15,"second","odd","Baltimore Ravens",-10,0,0,1
"12787",2022,15,"second","odd","Indianapolis Colts",-3,0,0,1
"12788",2022,15,"second","odd","Pittsburgh Steelers",8,1,0,0
"12789",2022,15,"second","odd","Philadelphia Eagles",5,1,0,0
"12790",2022,15,"second","odd","Arizona Cardinals",-9,0,0,1
"12791",2022,15,"second","odd","Kansas City Chiefs",6,1,0,0
"12792",2022,15,"second","odd","Dallas Cowboys",-6,0,0,1
"12793",2022,15,"second","odd","New England Patriots",-6,0,0,1
"12794",2022,15,"second","odd","Tennessee Titans",-3,0,0,1
"12795",2022,15,"second","odd","Atlanta Falcons",-3,0,0,1
"12796",2022,15,"second","odd","Detroit Lions",3,1,0,0
"12797",2022,15,"second","odd","Cincinnati Bengals",11,1,0,0
"12798",2022,15,"second","odd","New York Giants",8,1,0,0
"12799",2022,15,"second","odd","Los Angeles Rams",-12,0,0,1
"12800",2022,16,"second","even","Jacksonville Jaguars",16,1,0,0
"12801",2022,16,"second","even","Atlanta Falcons",-8,0,0,1
"12802",2022,16,"second","even","Detroit Lions",-14,0,0,1
"12803",2022,16,"second","even","Buffalo Bills",22,1,0,0
"12804",2022,16,"second","even","New Orleans Saints",7,1,0,0
"12805",2022,16,"second","even","Philadelphia Eagles",-6,0,0,1
"12806",2022,16,"second","even","Seattle Seahawks",-14,0,0,1
"12807",2022,16,"second","even","New York Giants",-3,0,0,1
"12808",2022,16,"second","even","Cincinnati Bengals",4,1,0,0
"12809",2022,16,"second","even","Las Vegas Raiders",-3,0,0,1
"12810",2022,16,"second","even","Washington Commanders",-17,0,0,1
"12811",2022,16,"second","even","Houston Texans",5,1,0,0
"12812",2022,16,"second","even","Tampa Bay Buccaneers",3,1,0,0
"12813",2022,16,"second","even","Denver Broncos",-37,0,0,1
"12814",2022,16,"second","even","Green Bay Packers",6,1,0,0
"12815",2022,16,"second","even","Los Angeles Chargers",17,1,0,0
"12816",2022,17,"second","odd","Dallas Cowboys",14,1,0,0
"12817",2022,17,"second","odd","Arizona Cardinals",-1,0,0,1
"12818",2022,17,"second","odd","Pittsburgh Steelers",3,1,0,0
"12819",2022,17,"second","odd","Chicago Bears",-31,0,0,1
"12820",2022,17,"second","odd","Minnesota Vikings",-24,0,0,1
"12821",2022,17,"second","odd","Jacksonville Jaguars",28,1,0,0
"12822",2022,17,"second","odd","Denver Broncos",-3,0,0,1
"12823",2022,17,"second","odd","San Francisco 49ers",3,1,0,0
"12824",2022,17,"second","odd","Los Angeles Rams",-21,0,0,1
"12825",2022,17,"second","odd","Miami Dolphins",-2,0,0,1
"12826",2022,17,"second","odd","Indianapolis Colts",-28,0,0,1
"12827",2022,17,"second","odd","New Orleans Saints",10,1,0,0
"12828",2022,17,"second","odd","New York Jets",-17,0,0,1
"12829",2022,17,"second","odd","Carolina Panthers",-6,0,0,1
"12830",2022,17,"second","odd","Cleveland Browns",14,1,0,0
"12831",2022,18,"second","even","Tennessee Titans",-4,0,0,1
"12832",2022,18,"second","even","Kansas City Chiefs",18,1,0,0
"12833",2022,18,"second","even","Tampa Bay Buccaneers",-13,0,0,1
"12834",2022,18,"second","even","New England Patriots",-12,0,0,1
"12835",2022,18,"second","even","Minnesota Vikings",16,1,0,0
"12836",2022,18,"second","even","Baltimore Ravens",-11,0,0,1
"12837",2022,18,"second","even","Los Angeles Chargers",-3,0,0,1
"12838",2022,18,"second","even","Detroit Lions",4,1,0,0
"12839",2022,18,"second","even","Houston Texans",1,1,0,0
"12840",2022,18,"second","even","New York Jets",-5,0,0,1
"12841",2022,18,"second","even","Carolina Panthers",3,1,0,0
"12842",2022,18,"second","even","New York Giants",-6,0,0,1
"12843",2022,18,"second","even","Cleveland Browns",-14,0,0,1
"12844",2022,18,"second","even","Arizona Cardinals",-25,0,0,1
"12845",2022,18,"second","even","Los Angeles Rams",-3,0,0,1
"12846",2022,18,"second","even","Dallas Cowboys",-20,0,0,1
"12847",2023,1,"first","odd","Detroit Lions",1,1,0,0
"12848",2023,1,"first","odd","Carolina Panthers",-14,0,0,1
"12849",2023,1,"first","odd","Houston Texans",-16,0,0,1
"12850",2023,1,"first","odd","Green Bay Packers",18,1,0,0
"12851",2023,1,"first","odd","Cincinnati Bengals",-21,0,0,1
"12852",2023,1,"first","odd","Las Vegas Raiders",1,1,0,0
"12853",2023,1,"first","odd","Jacksonville Jaguars",10,1,0,0
"12854",2023,1,"first","odd","Miami Dolphins",2,1,0,0
"12855",2023,1,"first","odd","Tampa Bay Buccaneers",3,1,0,0
"12856",2023,1,"first","odd","Philadelphia Eagles",5,1,0,0
"12857",2023,1,"first","odd","Tennessee Titans",-1,0,0,1
"12858",2023,1,"first","odd","Dallas Cowboys",40,1,0,0
"12859",2023,1,"first","odd","San Francisco 49ers",23,1,0,0
"12860",2023,1,"first","odd","Los Angeles Rams",17,1,0,0
"12861",2023,1,"first","odd","Arizona Cardinals",-4,0,0,1
"12862",2023,1,"first","odd","Buffalo Bills",-6,0,0,1
"12863",2023,2,"first","even","Minnesota Vikings",-6,0,0,1
"12864",2023,2,"first","even","New York Giants",3,1,0,0
"12865",2023,2,"first","even","Green Bay Packers",-1,0,0,1
"12866",2023,2,"first","even","Las Vegas Raiders",-28,0,0,1
"12867",2023,2,"first","even","Baltimore Ravens",3,1,0,0
"12868",2023,2,"first","even","New York Jets",-20,0,0,1
"12869",2023,2,"first","even","Washington Commanders",2,1,0,0
"12870",2023,2,"first","even","Seattle Seahawks",6,1,0,0
"12871",2023,2,"first","even","Indianapolis Colts",11,1,0,0
"12872",2023,2,"first","even","Kansas City Chiefs",8,1,0,0
"12873",2023,2,"first","even","San Francisco 49ers",7,1,0,0
"12874",2023,2,"first","even","Miami Dolphins",7,1,0,0
"12875",2023,2,"first","even","Chicago Bears",-10,0,0,1
"12876",2023,2,"first","even","Los Angeles Chargers",-3,0,0,1
"12877",2023,2,"first","even","New Orleans Saints",3,1,0,0
"12878",2023,2,"first","even","Cleveland Browns",-4,0,0,1
"12879",2023,3,"first","odd","New York Giants",-18,0,0,1
"12880",2023,3,"first","odd","Dallas Cowboys",-12,0,0,1
"12881",2023,3,"first","odd","Indianapolis Colts",3,1,0,0
"12882",2023,3,"first","odd","Tennessee Titans",-24,0,0,1
"12883",2023,3,"first","odd","Atlanta Falcons",-14,0,0,1
"12884",2023,3,"first","odd","New Orleans Saints",-1,0,0,1
"12885",2023,3,"first","odd","Houston Texans",20,1,0,0
"12886",2023,3,"first","odd","Chicago Bears",-31,0,0,1
"12887",2023,3,"first","odd","Pittsburgh Steelers",5,1,0,0
"12888",2023,3,"first","odd","Denver Broncos",-50,0,0,1
"12889",2023,3,"first","odd","Los Angeles Chargers",4,1,0,0
"12890",2023,3,"first","odd","New England Patriots",5,1,0,0
"12891",2023,3,"first","odd","Carolina Panthers",-10,0,0,1
"12892",2023,3,"first","odd","Buffalo Bills",34,1,0,0
"12893",2023,3,"first","odd","Los Angeles Rams",-3,0,0,1
"12894",2023,3,"first","odd","Philadelphia Eagles",14,1,0,0
"12895",2023,4,"first","even","Detroit Lions",14,1,0,0
"12896",2023,4,"first","even","Miami Dolphins",-28,0,0,1
"12897",2023,4,"first","even","Minnesota Vikings",8,1,0,0
"12898",2023,4,"first","even","Denver Broncos",3,1,0,0
"12899",2023,4,"first","even","Baltimore Ravens",25,1,0,0
"12900",2023,4,"first","even","New England Patriots",-35,0,0,1
"12901",2023,4,"first","even","Pittsburgh Steelers",-24,0,0,1
"12902",2023,4,"first","even","Los Angeles Rams",6,1,0,0
"12903",2023,4,"first","even","Atlanta Falcons",-16,0,0,1
"12904",2023,4,"first","even","Las Vegas Raiders",-7,0,0,1
"12905",2023,4,"first","even","Tampa Bay Buccaneers",17,1,0,0
"12906",2023,4,"first","even","Kansas City Chiefs",3,1,0,0
"12907",2023,4,"first","even","Washington Commanders",-3,0,0,1
"12908",2023,4,"first","even","Arizona Cardinals",-19,0,0,1
"12909",2023,4,"first","even","Cincinnati Bengals",-24,0,0,1
"12910",2023,4,"first","even","Seattle Seahawks",21,1,0,0
"12911",2023,5,"first","odd","Chicago Bears",20,1,0,0
"12912",2023,5,"first","odd","Cincinnati Bengals",14,1,0,0
"12913",2023,5,"first","odd","Houston Texans",-2,0,0,1
"12914",2023,5,"first","odd","Jacksonville Jaguars",5,1,0,0
"12915",2023,5,"first","odd","New York Jets",10,1,0,0
"12916",2023,5,"first","odd","Carolina Panthers",-18,0,0,1
"12917",2023,5,"first","odd","Tennessee Titans",-7,0,0,1
"12918",2023,5,"first","odd","Philadelphia Eagles",9,1,0,0
"12919",2023,5,"first","odd","New York Giants",-15,0,0,1
